"date","Tennessee/Anderson","Tennessee/Bedford","Tennessee/Benton","Tennessee/Bledsoe","Tennessee/Blount","Tennessee/Bradley","Tennessee/Campbell","Tennessee/Cannon","Tennessee/Carroll","Tennessee/Carter","Tennessee/Cheatham","Tennessee/Chester","Tennessee/Claiborne","Tennessee/Clay","Tennessee/Cocke","Tennessee/Coffee","Tennessee/Crockett","Tennessee/Cumberland","Tennessee/Davidson","Tennessee/DeKalb","Tennessee/Decatur","Tennessee/Dickson","Tennessee/Dyer","Tennessee/Fayette","Tennessee/Fentress","Tennessee/Franklin","Tennessee/Gibson","Tennessee/Giles","Tennessee/Grainger","Tennessee/Greene","Tennessee/Grundy","Tennessee/Hamblen","Tennessee/Hamilton","Tennessee/Hancock","Tennessee/Hardeman","Tennessee/Hardin","Tennessee/Hawkins","Tennessee/Haywood","Tennessee/Henderson","Tennessee/Henry","Tennessee/Hickman","Tennessee/Houston","Tennessee/Humphreys","Tennessee/Jackson","Tennessee/Jefferson","Tennessee/Johnson","Tennessee/Knox","Tennessee/Lake","Tennessee/Lauderdale","Tennessee/Lawrence","Tennessee/Lewis","Tennessee/Lincoln","Tennessee/Loudon","Tennessee/Macon","Tennessee/Madison","Tennessee/Marion","Tennessee/Marshall","Tennessee/Maury","Tennessee/McMinn","Tennessee/McNairy","Tennessee/Meigs","Tennessee/Monroe","Tennessee/Montgomery","Tennessee/Moore","Tennessee/Morgan","Tennessee/Obion","Tennessee/Out of TN","Tennessee/Out-of-state","Tennessee/Overton","Tennessee/Perry","Tennessee/Pickett","Tennessee/Polk","Tennessee/Putnam","Tennessee/Rhea","Tennessee/Roane","Tennessee/Robertson","Tennessee/Rutherford","Tennessee/Scott","Tennessee/Sequatchie","Tennessee/Sevier","Tennessee/Shelby","Tennessee/Smith","Tennessee/Stewart","Tennessee/Sullivan","Tennessee/Sumner","Tennessee/Tipton","Tennessee/Trousdale","Tennessee/Unassigned","Tennessee/Unicoi","Tennessee/Union","Tennessee/Unknown","Tennessee/Van Buren","Tennessee/Warren","Tennessee/Washington","Tennessee/Wayne","Tennessee/Weakley","Tennessee/White","Tennessee/Williamson","Tennessee/Wilson"
"2020-07-27","  6.67 %","   .00 %","   .00 %","   .00 %","  3.33 %","  4.72 %","   .00 %","   .00 %","   .00 %"," 16.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.69 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.00 %","   .00 %","  5.00 %","   .00 %"," 12.22 %","  1.94 %","   .00 %","  6.72 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %"," 20.00 %","   .00 %","  4.51 %","   .00 %","  4.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.04 %"," 38.06 %","   .00 %","   .00 %","   .00 %","  1.05 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.67 %","  5.82 %","","   .00 %","   .00 %","   .00 %","   .00 %","  6.94 %","   .00 %","   .00 %","  1.33 %","  2.24 %","   .00 %","   .00 %","   .00 %","   .54 %","   .00 %","   .00 %","   .00 %","  1.88 %","   .00 %","   .00 %"," 11.67 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","  2.11 %","  1.05 %"
"2020-07-28","  6.67 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.22 %","   .00 %","   .00 %","   .00 %"," 16.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.64 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 13.00 %","   .00 %","  5.00 %","   .00 %"," 12.22 %","  1.44 %","   .00 %","  4.22 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","  5.28 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.48 %","  4.72 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","  5.71 %","   .00 %","   .00 %","   .00 %","   .00 %"," -1.26 %","","   .00 %","   .00 %","   .00 %","   .00 %","  8.08 %","   .00 %","   .00 %","   .00 %","  1.31 %","   .00 %","   .00 %","  5.00 %","   .69 %","   .00 %","   .00 %","  3.33 %","   .91 %","   .00 %","   .00 %","  1.67 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %"
"2020-07-29"," 11.67 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.22 %","   .00 %","   .00 %","   .00 %","  6.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.64 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.86 %","   .00 %","   .00 %","   .00 %"," 12.22 %","  1.90 %","   .00 %","  2.00 %","   .00 %"," 10.00 %","  5.00 %","   .00 %","-20.00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","  5.28 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.48 %","  4.22 %","   .00 %","   .00 %","  5.00 %","   .00 %"," 20.00 %","   .00 %","  5.71 %","  2.22 %","   .00 %","   .00 %","   .00 %","   .56 %","","   .00 %","   .00 %","   .00 %","   .00 %","  8.08 %","   .00 %","   .00 %","   .00 %","  1.73 %","   .00 %","   .00 %","  5.00 %","   .75 %","   .00 %","   .00 %","  3.33 %","   .30 %","  2.50 %","   .00 %"," 15.00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .95 %","   .00 %"
"2020-07-30","  5.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.22 %","   .00 %","   .00 %"," 10.00 %","  6.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .96 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.67 %","   .00 %"," 10.86 %","   .00 %","   .00 %","   .00 %","  8.22 %","   .92 %","   .00 %","   .00 %","   .00 %"," 10.00 %","  5.00 %","   .00 %","-20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.12 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.48 %","  2.00 %","   .00 %","   .00 %","  5.00 %","   .00 %"," 25.00 %","   .00 %","  5.71 %","  4.22 %","   .00 %","   .00 %","   .00 %","  2.23 %","","   .00 %","   .00 %","   .00 %","   .00 %","  3.64 %","   .00 %","   .00 %","   .00 %","   .84 %","   .00 %","   .00 %","  5.00 %","   .75 %","   .00 %","   .00 %","  3.33 %","   .30 %","  2.50 %","   .00 %","  4.33 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .95 %","   .00 %"
"2020-07-31","  5.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.22 %","   .00 %","   .00 %"," 10.00 %"," 11.67 %","  5.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.26 %","   .00 %","   .00 %","   .00 %","  4.00 %","   .00 %","   .00 %","  6.67 %"," 20.00 %"," 10.86 %","   .00 %","   .00 %","   .00 %","  6.00 %","  1.81 %","-10.00 %","   .00 %","   .00 %"," 16.67 %","  5.00 %","   .00 %","-20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.55 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.48 %","  3.82 %","   .00 %","   .00 %","  5.00 %","   .00 %"," 25.00 %","   .00 %","  5.71 %","  4.22 %","   .00 %","   .00 %","   .00 %","  2.07 %","","   .00 %","   .00 %","   .00 %","   .00 %","  3.64 %","   .00 %","   .00 %","   .00 %","  1.66 %","   .00 %","   .00 %","  5.00 %","   .89 %"," 10.00 %","   .00 %","  6.19 %","   .59 %","  2.50 %","   .00 %","  9.33 %","   .00 %","   .00 %","","   .00 %","  6.67 %","   .00 %","   .00 %"," 30.00 %","   .00 %","   .95 %","   .00 %"
"2020-08-01","  5.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","  5.00 %","  5.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.05 %","   .00 %","   .00 %","   .00 %","  7.33 %","   .00 %","   .00 %","  6.67 %"," 20.00 %"," 13.36 %","   .00 %","   .00 %","   .00 %","  6.00 %","  1.34 %","-10.00 %","   .00 %","   .00 %"," 16.67 %","  5.00 %","   .00 %","-20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.61 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.67 %","  3.82 %","   .00 %","   .00 %","  5.00 %","   .00 %"," 25.00 %","   .00 %","  5.71 %","  4.22 %","   .00 %","   .00 %","   .00 %"," -1.13 %","","   .00 %","   .00 %","   .00 %","   .00 %","  3.64 %","   .00 %","   .00 %","   .00 %","  1.23 %","   .00 %","   .00 %","  5.00 %","  1.47 %"," 10.00 %","   .00 %","  6.19 %","   .29 %","  2.50 %","   .00 %","  9.33 %","   .00 %","   .00 %","","   .00 %","  6.67 %","   .00 %","   .00 %"," 10.00 %","   .00 %","   .95 %","   .00 %"
"2020-08-02","  5.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","  5.00 %","  5.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .51 %","   .00 %","   .00 %","   .00 %","  7.33 %","   .00 %","   .00 %","  6.67 %"," 20.00 %","  5.36 %","   .00 %","   .00 %","   .00 %","  6.00 %","  1.34 %","-10.00 %","   .00 %","   .00 %"," 16.67 %","  5.00 %","   .00 %","-20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.77 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.82 %","   .00 %","   .00 %","  5.00 %","   .00 %"," 25.00 %","   .00 %","   .00 %","  4.22 %","   .00 %","   .00 %","   .00 %","  1.95 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.23 %","   .00 %","   .00 %","   .00 %","  1.16 %"," 10.00 %","   .00 %","  5.36 %","   .29 %","  2.50 %","   .00 %","  9.33 %","   .00 %","   .00 %","","   .00 %","  6.67 %","   .00 %","   .00 %"," 10.00 %","   .00 %","   .95 %","   .00 %"
"2020-08-03","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","  5.00 %","  5.00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .81 %","   .00 %"," 20.00 %","   .00 %","  7.33 %","   .00 %","   .00 %","  6.67 %"," 20.00 %","  2.50 %","   .00 %","   .00 %","   .00 %","  6.00 %","   .89 %","-10.00 %","   .00 %","   .00 %","  6.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.95 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.48 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.00 %","   .00 %","   .00 %","  2.00 %","   .00 %","   .00 %","   .00 %","  3.46 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","  1.25 %","  1.60 %","   .00 %","   .00 %","   .00 %","  1.08 %"," 10.00 %","   .00 %","  5.36 %","   .58 %","   .00 %","   .00 %"," -4.00 %","   .00 %","   .00 %","","   .00 %","  6.67 %","   .00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","  1.00 %"
"2020-08-04","  8.00 %","  2.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.00 %","  9.00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.67 %","   .00 %","  1.01 %","   .00 %"," 20.00 %","   .00 %","  7.33 %","   .00 %","   .00 %","   .00 %"," 20.00 %","  4.72 %","   .00 %","   .00 %","   .00 %","   .00 %","   .89 %","-10.00 %","   .00 %","   .00 %","  6.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","  5.76 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.48 %","   .00 %","   .00 %","  8.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.82 %","   .00 %","   .00 %","   .00 %","  3.46 %","","   .00 %","   .00 %","   .00 %"," 40.00 %","   .00 %","   .00 %"," 20.00 %","  3.60 %","  1.60 %","   .00 %","   .00 %","   .00 %","  1.28 %"," 10.00 %","   .00 %","  5.36 %","   .58 %","   .00 %","   .00 %","  5.00 %","   .00 %","   .00 %","","   .00 %","  6.67 %","   .00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","  1.95 %"
"2020-08-05","  5.14 %","  2.00 %","   .00 %","   .00 %","  2.86 %","  4.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.00 %"," 20.00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","  6.67 %","   .00 %","   .99 %","   .00 %"," 20.00 %","   .00 %","  3.33 %","   .00 %","   .00 %","   .00 %","   .00 %","  8.72 %","   .00 %","  4.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.82 %","   .00 %","  5.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","  4.87 %","   .00 %","  3.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.21 %","   .00 %"," 10.00 %","  8.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.48 %","   .00 %","   .00 %","   .00 %","  1.79 %","","   .00 %","   .00 %","   .00 %"," 40.00 %","   .00 %","   .00 %"," 20.00 %","  3.60 %","   .78 %","   .00 %","   .00 %","  4.00 %","  1.33 %","   .00 %","   .00 %","  6.94 %","   .58 %","   .00 %","   .00 %","  5.00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","  2.86 %"
"2020-08-06","  5.14 %","  2.00 %","   .00 %","   .00 %","  5.36 %","  4.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.33 %"," 20.00 %","   .00 %","   .00 %"," 20.00 %"," 10.00 %","  6.67 %","   .00 %","  1.28 %"," 20.00 %"," 30.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","  7.89 %","   .00 %","  7.33 %","   .00 %","  1.54 %","   .85 %","   .00 %","  6.82 %","   .00 %"," 13.00 %","  4.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","  3.68 %","   .00 %","  6.19 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.63 %","   .00 %"," 10.00 %","  8.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.48 %","   .00 %","   .00 %","   .00 %","  6.19 %","","   .00 %","   .00 %","   .00 %"," 40.00 %","  4.62 %","   .00 %"," 20.00 %","  3.60 %","   .78 %","   .00 %","   .00 %","  4.00 %","  1.10 %","  6.67 %","   .00 %","  8.76 %","   .86 %","   .00 %","   .00 %"," 17.00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %"," 13.33 %","  2.73 %","  2.86 %"
"2020-08-07","  5.14 %","  2.00 %","   .00 %","   .00 %","  7.58 %","  4.00 %","   .00 %","   .00 %","   .00 %","  4.00 %","  7.33 %"," 20.00 %","   .00 %","   .00 %"," 20.00 %"," 10.00 %","  6.67 %","   .00 %","  1.27 %"," 20.00 %"," 30.00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 25.00 %","  7.89 %","   .00 %","  7.33 %","   .00 %","  1.54 %","  2.08 %","   .00 %","  9.48 %","  2.86 %"," 13.00 %","  4.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","  1.75 %","   .00 %","  6.19 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.30 %","   .00 %"," 10.00 %","  8.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.48 %","   .00 %","   .00 %","   .00 %","  6.19 %","","   .00 %","   .00 %","   .00 %"," 40.00 %","  5.87 %","   .00 %"," 20.00 %","  3.60 %","   .78 %","   .00 %","   .00 %","  7.33 %","  1.17 %","  6.67 %","   .00 %","  6.26 %","  1.14 %","   .00 %","   .00 %"," 19.50 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %"," 20.00 %","  6.67 %"," 13.33 %","  2.73 %","  2.86 %"
"2020-08-08","  5.14 %","  2.00 %","   .00 %","   .00 %","  9.58 %","  4.00 %","   .00 %","   .00 %","   .00 %","  4.00 %","  7.33 %","   .00 %","   .00 %","   .00 %"," 20.00 %"," 10.00 %","  6.67 %","   .00 %","  1.07 %"," 20.00 %"," 10.00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 25.00 %","  7.89 %","   .00 %"," 10.19 %","   .00 %","  1.54 %","  2.46 %"," 20.00 %","  9.48 %","  2.86 %"," 13.00 %","  4.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","  1.11 %","   .00 %","  6.19 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.63 %","   .00 %"," 10.00 %","  8.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.48 %","   .00 %","   .00 %","   .00 %","   .36 %","","   .00 %","   .00 %","   .00 %"," 40.00 %","  7.04 %"," 20.00 %","   .00 %","  2.35 %","   .38 %","   .00 %","   .00 %","  7.33 %","   .89 %","  6.67 %","   .00 %","  9.60 %","   .85 %","   .00 %","   .00 %"," 21.72 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %"," 20.00 %","  6.67 %"," 13.33 %","  2.73 %","  1.86 %"
"2020-08-09"," -2.86 %","   .00 %","   .00 %","   .00 %","  9.58 %","  4.00 %","   .00 %","   .00 %","   .00 %","  4.00 %","  3.33 %","   .00 %","   .00 %","   .00 %"," 20.00 %"," 10.00 %","  5.00 %","   .00 %","   .77 %"," 20.00 %"," 10.00 %"," 20.00 %","  2.86 %","   .00 %","   .00 %","   .00 %"," 25.00 %","  5.67 %","   .00 %"," 10.19 %","   .00 %","  1.54 %","  2.46 %"," 20.00 %","  9.48 %","  2.86 %"," 13.00 %","  4.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.67 %","   .00 %","  1.08 %","   .00 %","  6.19 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.63 %","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.67 %","   .00 %","   .00 %","   .00 %","   .36 %","","   .00 %","   .00 %","   .00 %","   .00 %","  7.04 %"," 20.00 %","   .00 %","   .00 %","   .38 %","   .00 %","   .00 %","  7.33 %","   .74 %","  6.67 %","   .00 %","  9.60 %","   .85 %","  2.22 %","   .00 %"," 16.72 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %"," 20.00 %","  6.67 %"," 13.33 %","  2.73 %","   .91 %"
"2020-08-10","   .00 %","   .00 %","   .00 %","   .00 %","  6.72 %","  1.67 %","   .00 %","   .00 %","   .00 %","  4.00 %","  3.33 %","   .00 %","   .00 %","   .00 %"," 10.00 %"," 10.00 %","  5.00 %","   .00 %","   .85 %"," 20.00 %"," 10.00 %"," 20.00 %","  2.86 %","   .00 %","   .00 %","   .00 %"," 29.00 %","  1.67 %","   .00 %","  6.19 %","   .00 %","  1.54 %","  2.46 %"," 20.00 %","  7.67 %","  2.86 %","  8.00 %","  4.00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.67 %","   .00 %","  1.05 %","   .00 %","  2.86 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.27 %","   .00 %","  6.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .36 %","","   .00 %","   .00 %","   .00 %","   .00 %","  7.04 %"," 20.00 %","   .00 %","  1.05 %","   .75 %","   .00 %","   .00 %","  3.33 %","   .66 %","  6.67 %","   .00 %","  5.15 %","   .29 %","  2.22 %","   .00 %","  4.72 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","  6.67 %"," 13.33 %","  2.73 %","   .00 %"
"2020-08-11","   .00 %","   .00 %","   .00 %"," 20.00 %","  6.04 %","  4.74 %","   .00 %","   .00 %","   .00 %","  4.00 %","  2.86 %","   .00 %","   .00 %","   .00 %"," 16.67 %","   .00 %","  5.00 %","   .00 %","   .75 %","   .00 %","   .00 %"," 20.00 %","  2.86 %","   .00 %","   .00 %","   .00 %"," 12.33 %","   .00 %","   .00 %","  5.36 %","   .00 %","  2.86 %","  2.36 %"," 20.00 %","  3.84 %","  2.86 %","  5.71 %","  3.33 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.67 %","   .00 %","  1.58 %","   .00 %","  2.50 %","  3.33 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.07 %","  5.00 %","  6.67 %","   .00 %","   .00 %","  4.00 %","   .00 %","   .00 %","  1.54 %","   .00 %","   .00 %","   .00 %","   .36 %","","   .00 %","   .00 %","   .00 %","   .00 %","  2.43 %"," 20.00 %","   .00 %","  1.05 %","   .75 %","   .00 %","   .00 %","  9.05 %","   .92 %","   .00 %","   .00 %","  4.76 %","   .28 %","  2.22 %","   .00 %","-12.28 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","  6.67 %","   .00 %","   .00 %","   .00 %"
"2020-08-12","   .00 %","   .00 %","   .00 %"," 20.00 %","  8.82 %","  4.74 %","   .00 %","   .00 %"," 13.33 %","   .00 %","  5.36 %","   .00 %","   .00 %","   .00 %"," 21.67 %","   .00 %","  5.00 %","   .00 %","   .84 %","-10.00 %","   .00 %"," 10.00 %","  2.86 %","   .00 %","   .00 %","   .00 %"," 10.19 %","   .00 %","   .00 %","  5.36 %","   .00 %","  1.61 %","  1.14 %"," 20.00 %","  1.18 %","   .00 %","  7.94 %","  3.33 %","  3.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.67 %","   .00 %","  1.58 %","   .00 %","  2.50 %","  3.33 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.40 %","  5.00 %","  6.67 %","  2.86 %","   .00 %","  4.00 %","   .00 %","   .00 %","  1.54 %","   .00 %","   .00 %","   .00 %","  2.86 %","","   .00 %","   .00 %","   .00 %","  6.67 %","  1.18 %"," 20.00 %","   .00 %","  1.05 %","  1.11 %"," 20.00 %","   .00 %","  5.71 %","   .85 %","   .00 %","   .00 %","  4.76 %","   .00 %","  2.22 %","   .00 %","-14.78 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .80 %","   .00 %"
"2020-08-13","  3.33 %","   .00 %","   .00 %"," 20.00 %","  6.82 %","  4.74 %","   .00 %","   .00 %"," 17.33 %","   .00 %","  5.36 %","   .00 %","   .00 %","   .00 %"," 21.67 %","   .00 %","  5.00 %","  3.33 %","   .74 %","-10.00 %","   .00 %"," 10.00 %","  5.36 %","   .00 %","   .00 %","   .00 %"," 12.69 %","   .00 %","   .00 %","  2.50 %","   .00 %","  1.61 %","  1.12 %","   .00 %","  1.18 %","   .00 %","  7.94 %","  3.33 %","  3.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.67 %","   .00 %","  1.54 %","   .00 %","  2.50 %","  3.33 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.30 %","  5.00 %","  6.67 %","  5.36 %","   .00 %","  4.00 %","   .00 %","  2.22 %","  2.97 %","   .00 %","   .00 %","   .00 %","  6.47 %","","   .00 %","   .00 %","   .00 %"," 11.67 %","  2.22 %","   .00 %","   .00 %","  2.05 %","   .38 %"," 20.00 %","   .00 %","  5.71 %","  1.17 %","   .00 %","   .00 %","  1.43 %","   .00 %","  6.22 %","   .00 %","-17.00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","  5.00 %","   .00 %","   .03 %","   .00 %"
"2020-08-14","  3.33 %","   .00 %","   .00 %"," 20.00 %","  6.82 %","  4.74 %","   .00 %","   .00 %"," 17.33 %","   .00 %","  5.36 %","   .00 %","   .00 %","   .00 %"," 21.67 %","   .00 %","  4.00 %","  3.33 %","   .74 %"," 10.00 %","   .00 %"," 16.67 %","  2.50 %","   .00 %","   .00 %","   .00 %"," 12.69 %","   .00 %","   .00 %","  2.50 %","   .00 %","  1.61 %","  1.83 %","   .00 %","  1.18 %","   .00 %","  7.94 %","  3.33 %","  3.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.01 %","   .00 %","  2.50 %","  3.33 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.30 %","  5.00 %","  6.67 %","  5.36 %","   .00 %","  4.00 %","   .00 %","  2.22 %","  2.97 %","   .00 %","   .00 %","   .00 %","  7.52 %","","   .00 %","   .00 %","   .00 %"," 11.67 %","  2.22 %","   .00 %","   .00 %","  2.05 %","  1.10 %"," 20.00 %","   .00 %","  5.71 %","  1.10 %","   .00 %","   .00 %","  2.76 %","   .28 %","  4.00 %","   .00 %","-17.00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","  5.00 %","   .00 %","   .03 %","   .00 %"
"2020-08-15","   .48 %","  1.82 %"," 20.00 %"," 20.00 %","  6.82 %","  4.41 %","   .00 %","   .00 %"," 17.33 %","   .00 %","  5.36 %","   .00 %","   .00 %","   .00 %"," 11.67 %","  6.67 %","  7.33 %","  3.33 %","   .28 %"," 10.00 %","   .00 %"," 16.67 %","  2.50 %","   .00 %","   .00 %","   .00 %","  8.69 %","   .00 %","   .00 %","  2.50 %","   .00 %","  1.61 %","  1.83 %","   .00 %","  1.18 %","   .00 %","  7.94 %","  3.33 %","  3.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .99 %","   .00 %","  2.50 %","  3.33 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.87 %","  5.00 %","   .00 %","  5.36 %","   .00 %","  4.00 %","   .00 %","  2.22 %","  4.30 %","   .00 %","   .00 %","   .00 %","  7.52 %","","   .00 %","   .00 %","   .00 %"," 23.67 %","  2.22 %","   .00 %","   .00 %","  1.00 %","  1.44 %"," 20.00 %","   .00 %","  5.71 %","   .96 %","   .00 %","   .00 %","  2.76 %","   .82 %","  4.00 %","   .00 %"," -5.00 %","   .00 %","   .00 %","","   .00 %","  5.00 %","   .00 %","   .00 %","  5.00 %","   .00 %","   .83 %","   .00 %"
